64,1562500,0.048,4.170
80,1250000,0.043,4.605
96,1041666,0.044,4.591
112,892857,0.043,4.684
144,694444,0.041,4.902
160,625000,0.041,4.918
192,520833,0.040,5.057
224,446428,0.039,5.176
272,367647,0.038,5.274
320,312500,0.038,5.333
384,260416,0.037,5.394
448,223214,0.037,5.395
528,189393,0.037,5.471
624,160256,0.036,5.483
