# N M B speedup l1_naiv l1_opt l2_naiv l2_opt l3_naiv l3_opt
1.000000000000000000e+04 1.000000000000000000e+04 2.850000000000000000e+02 1.010000000000000009e+00 1.063000000000000000e+09 1.038000000000000000e+09 1.074000000000000000e+09 1.051000000000000000e+08 6.248000000000000000e+07 6.975000000000000000e+07
2.000000000000000000e+02 1.000000000000000000e+05 7.700000000000000000e+01 2.189999999999999947e+00 2.126000000000000000e+08 2.160000000000000000e+07 2.736000000000000000e+08 1.618000000000000000e+07 1.528000000000000000e+08 1.493000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 4.960000000000000000e+02 1.010000000000000009e+00 1.063000000000000000e+09 1.056000000000000000e+09 1.071000000000000000e+09 8.818000000000000000e+07 6.256000000000000000e+07 6.743000000000000000e+07
2.000000000000000000e+03 1.000000000000000000e+04 2.000000000000000000e+02 1.199999999999999956e+00 2.126000000000000000e+08 2.628000000000000000e+07 2.141000000000000000e+08 2.521000000000000000e+07 1.254000000000000000e+07 1.334000000000000000e+07
1.000000000000000000e+05 2.000000000000000000e+02 4.400000000000000000e+02 1.000000000000000000e+00 2.497000000000000000e+07 2.561000000000000000e+07 1.388000000000000000e+07 1.381000000000000000e+07 1.352000000000000000e+07 1.352000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 8.000000000000000000e+00 1.159999999999999920e+00 1.063000000000000000e+09 1.888000000000000000e+08 1.072000000000000000e+09 1.902000000000000000e+08 6.254000000000000000e+07 6.266000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 4.010000000000000000e+02 1.000000000000000000e+00 1.063000000000000000e+09 1.064000000000000000e+09 1.070000000000000000e+09 9.339000000000000000e+07 6.263000000000000000e+07 7.087000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 6.500000000000000000e+01 1.100000000000000089e+00 1.063000000000000000e+09 1.120000000000000000e+08 1.071000000000000000e+09 7.869000000000000000e+07 6.253000000000000000e+07 6.406000000000000000e+07
2.000000000000000000e+02 1.000000000000000000e+05 3.480000000000000000e+02 1.330000000000000071e+00 2.126000000000000000e+08 2.125000000000000000e+08 2.289000000000000000e+08 1.987000000000000000e+07 8.270000000000000000e+07 1.327000000000000000e+07
1.000000000000000000e+05 2.000000000000000000e+02 1.000000000000000000e+02 9.799999999999999822e-01 2.522000000000000000e+07 1.937000000000000000e+07 1.373000000000000000e+07 1.463000000000000000e+07 1.351000000000000000e+07 1.351000000000000000e+07
2.000000000000000000e+02 1.000000000000000000e+05 3.770000000000000000e+02 1.520000000000000018e+00 2.133000000000000000e+08 2.129000000000000000e+08 2.466000000000000000e+08 1.989000000000000000e+07 1.201000000000000000e+08 1.338000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 2.600000000000000000e+02 1.080000000000000071e+00 1.063000000000000000e+09 6.614000000000000000e+08 1.071000000000000000e+09 1.075000000000000000e+08 6.262000000000000000e+07 6.681000000000000000e+07
1.000000000000000000e+05 2.000000000000000000e+02 2.800000000000000000e+01 9.300000000000000488e-01 2.429000000000000000e+07 2.297000000000000000e+07 1.388000000000000000e+07 1.359000000000000000e+07 1.351000000000000000e+07 1.350000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 2.330000000000000000e+02 1.189999999999999947e+00 1.065000000000000000e+09 3.282000000000000000e+08 1.069000000000000000e+09 1.168000000000000000e+08 6.280000000000000000e+07 7.062000000000000000e+07
2.048000000000000000e+03 1.638400000000000000e+04 5.120000000000000000e+02 1.000000000000000000e+00 3.566000000000000000e+08 3.560000000000000000e+08 3.610000000000000000e+08 2.534000000000000000e+07 2.100000000000000000e+07 2.424000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+02 5.120000000000000000e+02 1.000000000000000000e+00 7.315000000000000000e+05 7.342000000000000000e+05 7.334000000000000000e+05 7.349000000000000000e+05 1.400000000000000000e+01 0.000000000000000000e+00
2.048000000000000000e+03 1.638400000000000000e+04 1.024000000000000000e+03 1.010000000000000009e+00 3.566000000000000000e+08 3.564000000000000000e+08 3.599000000000000000e+08 2.345000000000000000e+07 2.101000000000000000e+07 2.261000000000000000e+07
2.000000000000000000e+02 1.000000000000000000e+05 2.550000000000000000e+02 1.110000000000000098e+00 2.126000000000000000e+08 1.036000000000000000e+08 2.147000000000000000e+08 2.151000000000000000e+07 1.309000000000000000e+07 1.313000000000000000e+07
1.000000000000000000e+05 2.000000000000000000e+02 1.130000000000000000e+02 9.799999999999999822e-01 2.518000000000000000e+07 1.906000000000000000e+07 1.377000000000000000e+07 1.488000000000000000e+07 1.351000000000000000e+07 1.349000000000000000e+07
1.300000000000000000e+03 1.000000000000000000e+04 2.000000000000000000e+02 1.189999999999999947e+00 1.382000000000000000e+08 2.242000000000000000e+07 1.391000000000000000e+08 1.604000000000000000e+07 8.141000000000000000e+06 8.593000000000000000e+06
1.000000000000000000e+04 6.800000000000000000e+03 2.000000000000000000e+02 1.189999999999999947e+00 7.228000000000000000e+08 1.019000000000000000e+08 7.293000000000000000e+08 8.635000000000000000e+07 4.261000000000000000e+07 4.635000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 1.760000000000000000e+02 1.209999999999999964e+00 1.063000000000000000e+09 1.018000000000000000e+08 1.070000000000000000e+09 1.335000000000000000e+08 6.291000000000000000e+07 6.767000000000000000e+07
1.000000000000000000e+05 2.000000000000000000e+02 3.640000000000000000e+02 1.000000000000000000e+00 2.625000000000000000e+07 2.615000000000000000e+07 1.363000000000000000e+07 1.364000000000000000e+07 1.347000000000000000e+07 1.347000000000000000e+07
1.000000000000000000e+02 1.000000000000000000e+02 1.280000000000000000e+02 9.699999999999999734e-01 8.565000000000000000e+03 8.628000000000000000e+03 1.828000000000000000e+03 1.690000000000000000e+03 1.000000000000000000e+00 2.000000000000000000e+00
1.000000000000000000e+04 1.000000000000000000e+04 2.440000000000000000e+02 1.120000000000000107e+00 1.063000000000000000e+09 4.497000000000000000e+08 1.071000000000000000e+09 1.122000000000000000e+08 6.258000000000000000e+07 6.664000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 2.940000000000000000e+02 1.000000000000000000e+00 1.063000000000000000e+09 1.061000000000000000e+09 1.071000000000000000e+09 1.028000000000000000e+08 6.256000000000000000e+07 6.690000000000000000e+07
2.000000000000000000e+02 1.000000000000000000e+05 1.000000000000000000e+01 1.739999999999999991e+00 2.126000000000000000e+08 3.270000000000000000e+07 2.568000000000000000e+08 3.719000000000000000e+07 1.306000000000000000e+08 2.748000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 3.000000000000000000e+02 1.010000000000000009e+00 1.063000000000000000e+09 1.052000000000000000e+09 1.073000000000000000e+09 1.036000000000000000e+08 6.259000000000000000e+07 6.833000000000000000e+07
1.000000000000000000e+04 2.500000000000000000e+03 2.000000000000000000e+02 1.199999999999999956e+00 2.657000000000000000e+08 3.090000000000000000e+07 2.128000000000000000e+08 3.200000000000000000e+07 1.569000000000000000e+07 1.602000000000000000e+07
2.000000000000000000e+02 1.000000000000000000e+05 4.190000000000000000e+02 9.899999999999999911e-01 2.132000000000000000e+08 2.131000000000000000e+08 2.176000000000000000e+08 1.952000000000000000e+07 1.309000000000000000e+07 1.308000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 4.260000000000000000e+02 1.010000000000000009e+00 1.063000000000000000e+09 1.045000000000000000e+09 1.073000000000000000e+09 9.211000000000000000e+07 6.255000000000000000e+07 7.146000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+03 1.024000000000000000e+03 1.000000000000000000e+00 1.064000000000000000e+08 1.064000000000000000e+08 6.444000000000000000e+06 6.445000000000000000e+06 6.338000000000000000e+06 6.340000000000000000e+06
1.000000000000000000e+04 1.000000000000000000e+04 2.470000000000000000e+02 1.110000000000000098e+00 1.063000000000000000e+09 4.905000000000000000e+08 1.070000000000000000e+09 1.103000000000000000e+08 6.259000000000000000e+07 6.684000000000000000e+07
2.000000000000000000e+02 1.000000000000000000e+05 2.560000000000000000e+02 1.189999999999999947e+00 2.126000000000000000e+08 1.048000000000000000e+08 2.156000000000000000e+08 2.158000000000000000e+07 2.127000000000000000e+07 1.322000000000000000e+07
1.700000000000000000e+03 1.700000000000000000e+03 2.000000000000000000e+02 1.239999999999999991e+00 3.075000000000000000e+07 4.226000000000000000e+06 1.171000000000000000e+07 3.662000000000000000e+06 1.823000000000000000e+06 1.871000000000000000e+06
1.000000000000000000e+04 1.000000000000000000e+04 4.590000000000000000e+02 1.000000000000000000e+00 1.063000000000000000e+09 1.065000000000000000e+09 1.070000000000000000e+09 9.004000000000000000e+07 6.262000000000000000e+07 6.982000000000000000e+07
2.000000000000000000e+02 1.000000000000000000e+05 2.190000000000000000e+02 3.020000000000000018e+00 2.126000000000000000e+08 4.244000000000000000e+07 2.681000000000000000e+08 2.369000000000000000e+07 1.581000000000000000e+08 1.362000000000000000e+07
5.600000000000000000e+03 5.600000000000000000e+03 2.000000000000000000e+02 1.219999999999999973e+00 3.333000000000000000e+08 3.591000000000000000e+07 3.374000000000000000e+08 3.977000000000000000e+07 1.964000000000000000e+07 2.091000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 4.530000000000000000e+02 1.000000000000000000e+00 1.063000000000000000e+09 1.061000000000000000e+09 1.063000000000000000e+09 9.094000000000000000e+07 6.283000000000000000e+07 7.751000000000000000e+07
1.000000000000000000e+05 2.000000000000000000e+02 2.880000000000000000e+02 1.000000000000000000e+00 2.506000000000000000e+07 2.612000000000000000e+07 1.383000000000000000e+07 1.376000000000000000e+07 1.350000000000000000e+07 1.350000000000000000e+07
2.000000000000000000e+02 1.000000000000000000e+05 3.210000000000000000e+02 1.590000000000000080e+00 2.133000000000000000e+08 2.127000000000000000e+08 2.578000000000000000e+08 2.092000000000000000e+07 1.404000000000000000e+08 1.332000000000000000e+07
1.000000000000000000e+05 2.000000000000000000e+02 1.400000000000000000e+01 9.100000000000000311e-01 2.572000000000000000e+07 2.815000000000000000e+07 1.381000000000000000e+07 1.357000000000000000e+07 1.351000000000000000e+07 1.349000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 7.000000000000000000e+01 1.070000000000000062e+00 1.063000000000000000e+09 1.092000000000000000e+08 1.071000000000000000e+09 7.785000000000000000e+07 6.252000000000000000e+07 6.607000000000000000e+07
2.000000000000000000e+02 1.000000000000000000e+05 1.630000000000000000e+02 1.899999999999999911e+00 2.126000000000000000e+08 1.989000000000000000e+07 2.597000000000000000e+08 2.647000000000000000e+07 1.340000000000000000e+08 1.404000000000000000e+07
2.000000000000000000e+02 1.000000000000000000e+05 1.200000000000000000e+02 2.600000000000000089e+00 2.126000000000000000e+08 1.914000000000000000e+07 2.717000000000000000e+08 1.650000000000000000e+07 1.524000000000000000e+08 1.412000000000000000e+07
1.000000000000000000e+05 1.000000000000000000e+02 1.280000000000000000e+02 1.000000000000000000e+00 7.345000000000000000e+06 7.378000000000000000e+06 7.353000000000000000e+06 7.368000000000000000e+06 7.123000000000000000e+06 7.124000000000000000e+06
1.000000000000000000e+05 2.000000000000000000e+02 6.600000000000000000e+01 9.399999999999999467e-01 2.423000000000000000e+07 2.333000000000000000e+07 1.394000000000000000e+07 1.467000000000000000e+07 1.352000000000000000e+07 1.351000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 4.900000000000000000e+02 1.020000000000000018e+00 1.063000000000000000e+09 1.045000000000000000e+09 1.073000000000000000e+09 8.929000000000000000e+07 6.249000000000000000e+07 7.028000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 8.300000000000000000e+01 1.070000000000000062e+00 1.063000000000000000e+09 1.045000000000000000e+08 1.071000000000000000e+09 7.720000000000000000e+07 6.256000000000000000e+07 7.090000000000000000e+07
1.000000000000000000e+05 2.000000000000000000e+02 4.800000000000000000e+02 1.000000000000000000e+00 2.443000000000000000e+07 2.548000000000000000e+07 1.393000000000000000e+07 1.383000000000000000e+07 1.349000000000000000e+07 1.349000000000000000e+07
1.000000000000000000e+05 2.000000000000000000e+02 6.000000000000000000e+00 8.900000000000000133e-01 2.499000000000000000e+07 3.474000000000000000e+07 1.391000000000000000e+07 1.355000000000000000e+07 1.349000000000000000e+07 1.347000000000000000e+07
6.800000000000000000e+03 6.800000000000000000e+03 2.000000000000000000e+02 1.189999999999999947e+00 4.915000000000000000e+08 7.262000000000000000e+07 4.952000000000000000e+08 5.804000000000000000e+07 2.897000000000000000e+07 3.073000000000000000e+07
2.000000000000000000e+02 1.000000000000000000e+05 1.050000000000000000e+02 2.200000000000000178e+00 2.126000000000000000e+08 1.944000000000000000e+07 2.683000000000000000e+08 1.525000000000000000e+07 1.456000000000000000e+08 1.416000000000000000e+07
3.800000000000000000e+03 3.800000000000000000e+03 2.000000000000000000e+02 1.199999999999999956e+00 1.535000000000000000e+08 2.012000000000000000e+07 1.547000000000000000e+08 1.817000000000000000e+07 9.061000000000000000e+06 9.814000000000000000e+06
1.000000000000000000e+05 2.000000000000000000e+02 2.610000000000000000e+02 1.000000000000000000e+00 2.415000000000000000e+07 2.237000000000000000e+07 1.384000000000000000e+07 1.404000000000000000e+07 1.346000000000000000e+07 1.347000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 2.030000000000000000e+02 1.199999999999999956e+00 1.063000000000000000e+09 1.371000000000000000e+08 1.070000000000000000e+09 1.246000000000000000e+08 6.263000000000000000e+07 6.729000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 2.230000000000000000e+02 1.189999999999999947e+00 1.063000000000000000e+09 1.860000000000000000e+08 1.073000000000000000e+09 1.170000000000000000e+08 6.252000000000000000e+07 6.683000000000000000e+07
2.000000000000000000e+02 1.000000000000000000e+05 1.320000000000000000e+02 3.029999999999999805e+00 2.126000000000000000e+08 1.947000000000000000e+07 2.688000000000000000e+08 2.310000000000000000e+07 1.575000000000000000e+08 1.408000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+03 2.000000000000000000e+02 1.159999999999999920e+00 1.062000000000000000e+08 1.206000000000000000e+07 6.731000000000000000e+06 1.279000000000000000e+07 6.350000000000000000e+06 6.742000000000000000e+06
1.000000000000000000e+04 1.000000000000000000e+04 2.020000000000000000e+02 1.199999999999999956e+00 1.063000000000000000e+09 1.451000000000000000e+08 1.071000000000000000e+09 1.244000000000000000e+08 6.262000000000000000e+07 6.727000000000000000e+07
1.000000000000000000e+05 2.000000000000000000e+02 2.270000000000000000e+02 1.000000000000000000e+00 2.551000000000000000e+07 2.559000000000000000e+07 1.374000000000000000e+07 1.378000000000000000e+07 1.350000000000000000e+07 1.350000000000000000e+07
1.000000000000000000e+02 1.000000000000000000e+04 1.280000000000000000e+02 1.209999999999999964e+00 1.063000000000000000e+07 9.753000000000000000e+05 1.064000000000000000e+07 8.054000000000000000e+05 1.104000000000000000e+03 4.630000000000000000e+02
1.000000000000000000e+05 2.000000000000000000e+02 2.970000000000000000e+02 1.000000000000000000e+00 2.503000000000000000e+07 2.609000000000000000e+07 1.377000000000000000e+07 1.369000000000000000e+07 1.349000000000000000e+07 1.349000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 4.120000000000000000e+02 1.000000000000000000e+00 1.063000000000000000e+09 1.053000000000000000e+09 1.070000000000000000e+09 9.328000000000000000e+07 6.262000000000000000e+07 7.523000000000000000e+07
1.000000000000000000e+05 2.000000000000000000e+02 3.700000000000000000e+02 1.000000000000000000e+00 2.597000000000000000e+07 2.584000000000000000e+07 1.373000000000000000e+07 1.374000000000000000e+07 1.350000000000000000e+07 1.351000000000000000e+07
